,time,h_values,x_halley,vx_halley,y_halley,vy_halley,z_halley,vz_halley,x_jupiter,vx_jupiter,y_jupiter,vy_jupiter,z_jupiter,vz_jupiter,x_saturne,vx_saturne,y_saturne,vy_saturne,z_saturne,vz_saturne,x_terre,vx_terre,y_terre,vy_terre,z_terre,vz_terre
55,1318927.8533908057,23257.283641817434,195020217837.1629,-10439.368121308366,809531290828.8251,-13209.488323869436,-172670684194.3839,5642.382152075485,-165390496498.75687,14452.227492921378,-767074683849.1562,-3161.4859251128523,30502205858.10179,1045.2238053927842,1152702351595.8254,5969.459588289783,-885950006477.6306,7758.062237041042,139675361492.6591,-7.847587637984574,83778301378.59926,-23604.363471801953,121034215709.44264,15313.788564437156,1657407334.6287146,-3803.5849668504175
56,1342178.7586288645,23250.905238058913,194777481701.05692,-10440.346777142064,809224111018.9324,-13213.553202512003,-172539483626.0493,5643.248917771043,-165054456884.107,14453.280232059482,-767148134437.1975,-3156.598162752846,30526505997.75258,1045.0293787182486,1152841133662.0957,5968.317851644968,-885769614307.4427,7758.939616812161,139675177420.89792,-7.9859258428662425,83228538425.18391,-23685.14921503614,121388912638.88524,15196.521875290277,1568952232.915092,-3805.1456419247497
57,1365425.176383936,23246.41775507162,194534769664.72147,-10441.325318386971,808916895966.2234,-13217.621129447936,-172408288226.83875,5644.11600328775,-164718457680.86813,14454.330619366405,-767221457232.0895,-3151.710913770848,30550796926.346153,1044.8348362898632,1152979862402.7593,5967.1761982104235,-885589236561.5059,7759.816648428825,139674990169.1082,-8.124237133644938,82677009569.32457,-23765.420993327873,121740810784.97241,15078.885894033827,1480478913.7969046,-3806.621076669843
58,1388664.2955069481,23239.119123012177,194292111094.48526,-10442.303625814739,808609682804.4503,-13221.691615676165,-172277113865.98834,5644.983303771867,-164382539589.35184,14455.378529191617,-767294643443.4557,-3146.824770884841,30575075706.300056,1044.6402018070798,1153118521058.5854,5966.034766179238,-885408895072.2495,7760.693225945693,139674799762.38406,-8.262504781035894,82123794527.66574,-23845.167810882172,122089860581.2887,14960.896622327715,1392000077.478249,-3808.011061390683
59,1411897.868885566,23233.573378617843,194049487704.17343,-10443.281772315191,808302448350.2496,-13225.764970894877,-172145950654.62134,5645.850884610174,-164046677341.92145,14456.42404209605,-767367698675.8129,-3141.9393672799724,30599344169.11408,1044.4454607731445,1153257120107.171,5964.89346959932,-885228576257.8612,7761.569415606322,139674606189.03262,-8.400739210815967,81568864741.06316,-23924.394428244595,122436081578.7905,14842.546964865733,1303511052.913144,-3809.3156755624777
60,1435125.0804405613,23227.21155499523,193806908031.72784,-10444.259722630954,807995203378.7064,-13229.841054931476,-172014803204.01645,5646.718715325724,-163710882804.28607,14457.467122746211,-767440620440.458,-3137.0548762667568,30623601462.28332,1044.2506202032355,1153395654697.4287,5963.752348694557,-885048286471.8397,7762.44518674854,139674409458.32736,-8.538935563974427,81012252778.0276,-24003.096777703227,122779454721.74423,14723.84286113305,1215016948.1383584,-3810.534842958201
61,1458344.9631260633,23219.882685502085,193564382195.18268,-10445.237435135545,807687960676.0765,-13233.91970054627,-171883676980.8875,5647.586759727387,-163375170028.23474,14458.50772935268,-767513405791.8033,-3132.1715029644542,30647846576.327312,1044.0556884018342,1153534119081.8413,5962.6114511261085,-884868033242.5345,7763.320503044894,139674209581.30222,-8.677088083325057,80453995119.52795,-24081.2703556101,123119959185.14919,14604.791081844794,1126523449.7146926,-3811.6684923279436
62,1481557.6337019762,23212.670575912805,193321908994.70255,-10446.21491382916,807380718696.9706,-13238.000930504551,-171752571333.4843,5648.455022093145,-163039537398.15164,14459.545868905352,-767586055192.5437,-3127.289224595625,30672079633.86834,1043.8606645895163,1153672513978.3804,5961.470771315982,-884687815686.789,7764.195369041227,139674006559.9708,-8.815197460084809,79894102382.50598,-24158.914356071564,123457590353.87953,14485.392879472287,1038032114.9798787,-3812.716613683956
63,1504763.1220733016,23205.488371325424,193079488137.4015,-10447.192159053662,807073477044.2366,-13242.08475235911,-171621486100.32928,5649.32350345881,-162703984553.8141,14460.581544479655,-767658568831.9148,-3122.4080366422327,30696300666.796787,1043.6655487142955,1153810839586.7993,5960.3303079521975,-884507633595.4587,7765.069786007303,139673800397.05896,-8.953263868709948,79332587268.9971,-24236.027675691817,123792342359.81958,14365.64994904429,949544830.5259767,-3813.67919201432
64,1527963.0383139742,23199.916240672505,192837102820.42062,-10448.169237701411,806766214389.048,-13246.171452165678,-171490412191.58936,5650.192264050995,-162368488282.98764,14461.61482944612,-767730951824.8063,-3117.5276021562095,30720511355.845707,1043.4703274214353,1153949105523.2415,5959.189982048624,-884327474487.779,7765.943814736845,139673591080.90945,-9.091296885217515,78769424070.26196,-24312.61440782999,124124231881.27936,14245.55579245037,861057453.7203758,-3814.5562688356067
65,1551155.8530802692,23192.814766294923,192594769038.85986,-10449.146084449272,806458950974.3472,-13250.260763258057,-171359358252.88306,5651.0612465714175,-162033070770.99084,14462.64565719221,-767803199482.7981,-3112.648244577463,30744710105.22087,1043.2750137621738,1154087302691.6992,5958.049868918023,-884147350260.6296,7766.8173977365195,139673378627.95004,-9.229287406955358,78204663170.44211,-24388.668244232478,124453230526.59657,14125.120136200285,772577813.3383706,-3815.3477607411314
66,1574341.5894125432,23185.736332274144,192352486571.2079,-10450.122699345166,806151686492.239,-13254.352692055538,-171228324161.18378,5651.930451806003,-161697731756.18628,14463.67403045347,-767875311971.7926,-3107.769960817624,30768896939.589283,1043.079607739453,1154225431250.5515,5956.90996758319,-883967260757.7838,7767.690536014368,139673163040.91037,-9.367235567552358,77638317459.43396,-24464.188050493893,124779332430.074,14004.344709213994,684107817.8509426,-3816.0536513689553
67,1597520.2258238674,23178.636411324096,192110255661.2389,-10451.099080559572,805844421224.815,-13258.447237125823,-171097310045.09515,5652.799878871478,-161362471620.8237,14464.699949989195,-767947289319.0969,-3102.892757153965,30793071837.16967,1042.8841097312513,1154363491092.8772,5955.770279255819,-883787206168.8345,7768.563228901408,139672944322.9298,-9.505141235719853,77070400929.54503,-24539.17254683252,125102531146.80545,13883.231473661535,595649544.1874101,-3816.6739230493586
68,1620691.566008922,23171.340185054567,191868078380.04242,-10452.075218895949,805537157773.056,-13262.544366099028,-170966317021.6675,5653.669520319365,-161027293276.02356,14465.723408854123,-768019131010.8649,-3098.0166766524435,30817234593.922955,1042.688521592249,1154501481070.8728,5954.630813745337,-883607188041.6772,7769.435469149286,139672722478.84454,-9.643003240064699,76500931899.0889,-24613.619895833162,125422817886.58746,13761.783312570216,507205735.218714,-3817.2085548625114
69,1643855.6990341528,23164.13302523088,191625953816.48523,-10453.051117176657,805229894955.2378,-13266.6440970071,-170835344594.99484,5654.539379403459,-160692195505.21567,14466.744412741595,-768090837419.7913,-3093.1417023304243,30841385303.46825,1042.4928427705843,1154639401736.5872,5953.4915668298345,-883427205707.4531,7770.307260254657,139672497510.80695,-9.78082210707446,75929921715.87677,-24687.529185096813,125740187897.42404,13640.001620809622,418778043.2791975,-3817.657533939184
70,1667012.0559500873,23156.356915934473,191383887938.0187,-10454.026750498406,804922640320.5409,-13270.746331318915,-170704395990.21744,5655.40943465398,-160357186611.3904,14467.762938400803,-768162406884.7212,-3088.267955695667,30865523373.513485,1042.2970782770299,1154777249724.9192,5952.352566653219,-883247263610.5387,7771.178580954332,139672269427.44604,-9.91859444827538,75357398010.55855,-24760.897417019172,126054627539.32027,13517.891264575255,330370631.3499609,-3818.0208371397844
71,1690160.8595598752,23148.80360978806,191141878436.55502,-10455.002127311529,804615390917.0925,-13274.851110584983,-170573469956.0886,5656.27969432629,-160022263444.06323,14468.778997507276,-768233840196.8917,-3083.39539163138,30889649037.305252,1042.1012264358924,1154915026385.2476,5951.213802421451,-883067360043.7389,7772.0494397853045,139672038229.74133,-10.0563215858682,74783368933.51924,-24833.72412715643,126366134107.11891,13395.45295410286,241984638.395571,-3818.298457926723
72,1713302.2301628308,23141.37060295559,190899924074.93063,-10455.977251747447,804308145150.5149,-13278.958458305373,-170442565820.47284,5657.15016283727,-159687424334.9536,14469.792597170357,-768305137827.6508,-3078.5239865810663,30913762421.123085,1041.9052864338205,1155052732456.0288,5950.075268378568,-882887494095.8225,7772.919841422709,139671803919.5935,-10.19400423219105,74207845137.95517,-24906.008512426917,126674703477.16492,13272.687931946508,153621592.8223217,-3818.4903859725505
73,1736436.086291043,23133.856128212195,190658025725.39905,-10456.952119434143,804000904104.5488,-13283.068362200685,-170311684052.42606,5658.020837017552,-159352670534.9298,14470.803735646434,-768376299625.854,-3073.653759455771,30937863440.97614,1041.7092591645987,1155190367474.8699,5948.9369686942255,-882707666423.6217,7773.789782951361,139671566500.92072,-10.331641899146225,73630842297.18457,-24977.749135787046,126980328864.37807,13149.598510196116,65283791.76625627,-3818.596608783026
74,1759562.2087155362,23126.122424493053,190416185701.24252,-10457.926720191044,803693670694.7377,-13287.180785429708,-170180825900.86996,5658.891708501212,-159018005288.7443,14471.812405220648,-768447325019.1997,-3068.7847581751857,30961951869.46418,1041.5131466927382,1155327930160.3716,5947.79891431962,-882527878755.2838,7774.659256279693,139671325979.12723,-10.469233279023278,73052379573.79855,-25048.944145251164,127283001780.11272,13026.18774434932,-23025943.202306777,-3818.6171153743394
75,1782680.7632130138,23118.554497477682,190174402289.87744,-10458.901060060176,803386442723.0166,-13291.295759566747,-170049990436.4564,5659.762783413847,-158683426269.8166,14472.81861499909,-768518214619.2942,-3063.916949602003,30986027880.27866,1041.316947819721,1155465421521.6296,5946.6610972611725,-882348129826.0817,7775.528267793494,139671082355.65335,-10.606779354755599,72472466536.15065,-25119.592881152475,127582718862.61368,12902.456642122099,-111306262.4098004,-3818.5518963894538
76,1805790.5823713136,23109.819158299833,189932687723.07895,-10459.875088890682,803079235713.8983,-13295.413078662115,-169919184275.96115,5660.634017619598,-158348950447.13828,14473.822316186308,-768588964956.2372,-3059.050581333558,31010090258.977192,1041.120672669938,1155602834640.4778,5945.523575148055,-882168428738.1035,7776.396773775086,139670835646.1714,-10.744273177364013,71891146302.96123,-25189.690640362445,127879459683.1155,12778.413369345528,-199550727.22550356,-3818.4009513744422
77,1828892.9030852816,23102.320713967958,189691029086.09308,-10460.848857863622,802772033234.982,-13299.532964947213,-169788400428.23932,5661.505457601371,-158014559992.358,14474.823564509044,-768659579926.0599,-3054.1853946939054,31034140294.742653,1040.9243109544661,1155740176896.1882,5944.386287269642,-881988765898.5446,7777.264820872846,139670585840.83148,-10.881722102517559,71308401601.48923,-25259.240037159423,128173234868.75642,12654.053205165941,-287762081.87483114,-3818.1642683060913
78,1851986.2888654522,23093.385780170604,189449441427.83517,-10461.822305476757,802464854399.2809,-13303.655164062582,-169657647035.5522,5662.377049018932,-157680275771.50333,14475.822299744825,-768730055248.7255,-3049.3216939840277,31058176493.527725,1040.7278751010224,1155877439773.815,5943.249304515875,-881809152504.2277,7778.1323552781505,139670332958.56107,-11.019117580388484,70724282540.57,-25328.235616834485,128464020987.14151,12529.385807103909,-375932864.7464369,-3817.8418592680227
79,1875072.7256857473,23086.436820295286,189207903994.29404,-10462.795514490484,802157672798.1262,-13307.780032460962,-169526912862.9156,5663.2488666893205,-157346069109.84726,14476.818609742006,-768800397091.7003,-3044.459062707219,31082200923.60141,1040.5313484292162,1156014635101.605,5942.112529278158,-881629573133.6034,7778.999451756546,139670076980.89325,-11.156471423314356,70138752717.98767,-25396.682164234215,128751837828.44125,12404.402368515997,-464068683.2866273,-3817.433691033176
80,1898149.9630606687,23077.23737492134,188966440353.07373,-10463.768389079207,801850518385.4471,-13311.907169934488,-169396210664.2454,5664.120825480415,-157011972659.3141,14477.812399376417,-768870598706.7035,-3039.5979766502865,31106211244.34233,1040.3347503117163,1156151749530.0693,5940.97607254161,-881450045317.3068,7779.866025945494,139669817936.11472,-11.29377023860554,69551883081.9021,-25464.571868113835,129036652221.04486,12279.116995587603,-552158973.1367596,-3816.9397995711433
81,1921219.0792767955,23069.116216126848,188725039245.81308,-10464.740973738415,801543376826.2957,-13316.036770915116,-169265534343.84464,5664.992965950242,-156677970884.0251,14478.803717242594,-768940663491.1716,-3034.7382104788244,31130208579.288567,1040.138071788844,1156288789492.3193,5939.839881386598,-881270560693.4738,7780.732118511995,139669555815.6956,-11.431020438274928,68963660213.34741,-25531.906802428824,129318472630.03297,12153.525786107424,-640205880.3614823,-3816.3601647379082
82,1944279.9992793659,23060.920002570398,188483701480.51022,-10465.713264343374,801236249130.6356,-13320.16882381464,-169134884336.93964,5665.865285108287,-156344064943.85727,14479.79256213729,-769010591327.1008,-3029.8797817758777,31154192851.729694,1039.9413137170118,1156425754567.2102,5938.703959682249,-881091119871.3263,7781.597726802922,139669290623.85495,-11.56822157248092,68374099938.4328,-25598.68561585758,129597293159.43222,12027.631079835559,-728207149.9320042,-3815.69478596557
83,1967332.0265822953,23052.02730292938,188242434369.79623,-10466.685230564197,800929144589.8286,-13324.303205488442,-169004264600.5149,5666.737756430664,-156010264997.68677,14480.778906324633,-769080380218.1099,-3025.022839064252,31178163338.89152,1039.744482262625,1156562640644.1445,5937.568341914858,-880911728296.5968,7782.462824848693,139669022372.126,-11.705369494195047,67783234064.75155,-25664.905186544842,129873100607.16537,11901.438629994791,-816158158.3448279,-3814.943685430047
84,1990375.1296607326,23043.103078437223,188001238268.4381,-10467.656870102866,800622063643.8834,-13328.439911749087,-168873675325.25287,5667.610378522425,-155676571577.21225,14481.76275068613,-769150030189.647,-3020.167390789862,31202120009.814236,1039.5475779257326,1156699447563.1829,5936.433029822855,-880732386241.7998,7783.327411648112,139668751064.54803,-11.842464012604129,67191077485.32382,-25730.5643448558,130145890005.50128,11774.950578779539,-904056822.7300565,-3814.1068705411176
85,2013408.5690490343,23033.439388301776,187760120942.50793,-10468.628150806115,800315016172.0354,-13332.57881111711,-168743120714.90518,5668.483123153754,-155342995467.06348,14482.74406598706,-769219539133.1108,-3015.3135945865843,31226062097.77143,1039.3506072633252,1156836170962.6858,5935.298060031025,-880553099490.2875,7784.191459646813,139668476713.65698,-11.979500725038626,66597663373.11787,-25795.65993234039,130415648209.77563,11648.172974304814,-991898363.2578506,-3813.184379092762
86,2036433.0581759294,23024.48912689507,187519074949.7417,-10469.599101783577,800007992688.9521,-13336.720033052221,-168612596738.83862,5669.356017128383,-155009526411.3276,14483.722884963934,-769288909328.1364,-3010.4613019321287,31249990346.407166,1039.1535644128546,1156972815106.0786,5934.1633975773575,-880373862517.0859,7785.054995798452,139668199314.7887,-12.11648387279676,66002987529.63007,-25860.192915591157,130682379243.45709,11521.103881609793,-1079683544.223773,-3812.1761938446302
87,2059448.6681549316,23015.609979002267,187278099570.5239,-10470.569725060595,799700992266.5554,-13340.863591809104,-168482103006.01236,5670.229062938401,-154676163454.91888,14484.699212874146,-769358141109.9607,-3005.6104996341855,31273904831.47302,1038.956448996346,1157109380442.6694,5933.029039142468,-880194674795.7518,7785.918022952094,139667918870.75717,-12.253413875734234,65407062232.5106,-25924.162417630843,130946079502.79262,11393.744884889435,-1167410681.7251573,-3811.08231886732
88,2082454.910558449,23006.242403517474,187037199944.23364,-10471.539999062636,799394021442.6982,-13345.009400812225,-168351642298.36078,5671.10224183859,-154342913747.6855,14485.673031290864,-769427233133.3933,-3000.7612924360933,31297805047.443233,1038.759265431425,1157245864102.3005,5931.895008987876,-880015540156.6024,7786.78052297965,139667635391.26904,-12.390287824766254,64809914292.06074,-25987.56602006233,131206739097.21434,11266.10067517405,-1255075962.204799,-3809.9027871535545
89,2105451.3755478724,22996.464989423468,186796380389.13483,-10472.509905524452,799087085714.2692,-13349.157387333818,-168221216953.77835,5671.975538026931,-154009783302.76505,14486.644325282985,-769496184298.1617,-2995.9137685433143,31321690570.80417,1038.5620174738447,1157382263683.1177,5930.761327511783,-879836461819.5983,7787.642480713324,139667348885.31235,-12.527103278401718,64211568603.834114,-26050.401565048145,131464349314.63252,11138.175536690813,-1342675876.3414817,-3808.6376347998817
90,2128439.237295727,22987.861747854335,186555628634.9854,-10473.4794929885,798780169433.2074,-13353.307764488218,-168090820325.74463,5672.848995869649,-153676755186.2182,14487.613146755775,-769564998249.8193,-2991.0676822453893,31345562623.154312,1038.36469528791,1157518586177.717,5929.627937019284,-879657430669.016,7788.503940351863,139667059342.03818,-12.66386721908311,63612008810.74709,-26112.671206443058,131718919147.0668,11009.96493379046,-1430212950.5170372,-3807.2868082658338
91,2151417.3738033115,22978.13650758465,186314956458.13077,-10474.44871314966,798473287603.0054,-13357.460331038863,-167960458791.48416,5673.722572512555,-153343845727.69553,14488.579450728292,-769633671754.2792,-2986.2232718654504,31369420041.362747,1038.1673087394988,1157654824960.5278,5928.494893018214,-879478455470.7837,7789.364860036449,139666766779.3462,-12.800572968406872,63011278373.3526,-26174.370849552146,131970432052.02145,10881.477121632839,-1517680968.402843,-3805.850384518276
